time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-05-10T00:01:32.978Z,39.5818,-120.7042,9.6,1.6,ml,17,135.12,0.258,0.1868,nn,nn00859265,2023-05-10T00:41:06.784Z,"Northern California",earthquake,,3.8,0.16,7,reviewed,nn,nn
2023-05-09T23:47:57.289Z,34.5265,-97.703,10.82,1.76,ml,61,44,0.1304743965,0.25,ok,ok2023jbrm,2023-05-10T12:35:35.377Z,"7 km NNW of Velma, Oklahoma",earthquake,,1.3,0.22,21,reviewed,ok,ok
2023-05-09T23:25:59.280Z,47.793,-122.1795,26.46,1.61,ml,19,98,0.1079,0.3,uw,uw61923156,2023-05-10T18:34:08.330Z,"Puget Sound region, Washington",earthquake,0.56,1.34,0.17661841563700076,9,reviewed,uw,uw
2023-05-09T23:05:31.072Z,37.3867,-114.6508,1.3,1.9,ml,14,101.6,0.319,0.1577,nn,nn00859258,2023-05-10T00:31:48.253Z,"28 km SSW of Caliente, Nevada",earthquake,,2.7,0.53,9,reviewed,nn,nn
2023-05-09T22:27:26.840Z,33.0288333,-115.9958333,8.8,1.6,ml,42,53,0.1434,0.2,ci,ci40221895,2023-05-10T15:19:36.040Z,"18km SE of Ocotillo Wells, CA",earthquake,0.22,0.9,0.105,31,reviewed,ci,ci
2023-05-09T21:23:59.040Z,34.54130936,-97.69619751,6.993474007,2.25,ml,11,88.28511047,0.1273182631,0.4200739308,ok,ok2023jbmt,2023-05-09T21:26:25.244Z,"9 km NNW of Velma, Oklahoma",earthquake,3.616944182,4.0861428,0.29,8,automatic,ok,ok
2023-05-09T20:03:52.210Z,34.53183333,-97.70616667,12.69,2.38,ml,61,50,0.1250754559,0.34,ok,ok2023jbkc,2023-05-09T21:47:07.755Z,"8 km NNW of Velma, Oklahoma",earthquake,,1.4,0.35,18,reviewed,ok,ok
2023-05-09T19:33:04.080Z,32.6193333,-116.9891667,-0.36,1.57,ml,26,110,0.05111,0.26,ci,ci40221791,2023-05-10T14:43:30.389Z,"6km E of Chula Vista, CA",quarry blast,0.58,31.61,0.161,10,reviewed,ci,ci
2023-05-09T18:57:32.850Z,48.56066666666667,-122.81383333333333,26.2,1.51,ml,19,58,0.04484,0.15,uw,uw61923071,2023-05-09T20:30:24.880Z,"Washington",earthquake,0.35,0.5,0.13303042061237658,9,reviewed,uw,uw
2023-05-09T18:48:23.920Z,34.38716667,-96.87066667,0,1.73,ml,75,86,0.3455321948,0.42,ok,ok2023jbhq,2023-05-09T18:57:37.187Z,"Oklahoma",quarry blast,,0.4,0.22,27,reviewed,ok,ok
2023-05-09T18:19:02.786Z,44.0323,-105.3806,0,3.3,ml,28,63,0.973,0.51,us,us6000kap5,2023-07-22T19:16:32.040Z,"22 km SSE of Antelope Valley-Crestview, Wyoming",mining explosion,2.44,1.774,0.041,78,reviewed,us,us
2023-05-09T18:12:24.650Z,46.3026666666667,-111.627166666667,-2,1.59,ml,9,120,0.3284,0.09,mb,mb90012998,2023-05-09T19:30:28.050Z,"8 km WSW of Townsend, Montana",quarry blast,0.48,31.61,0.182396623341285,6,reviewed,mb,mb
2023-05-09T18:00:58.542Z,31.65101019,-104.2975477,8.702368164,2,ml,28,58,0.03464418379,0.3,tx,tx2023jbgc,2023-05-10T21:37:21.430Z,"58 km S of Whites City, New Mexico",earthquake,0.9113954085,0.9595619401,0.1,15,reviewed,tx,tx
2023-05-09T17:52:27.630Z,33.054,-114.9618333,-0.24,1.51,ml,8,189,0.08269,0.27,ci,ci40221743,2023-05-11T18:35:11.821Z,"45km NNW of Los Algodones, B.C., MX",quarry blast,1.32,31.61,0.026,3,reviewed,ci,ci
2023-05-09T17:43:16.374Z,31.6122963,-103.9915442,8.895178223,2.2,ml,35,39,0.02359175269,0.2,tx,tx2023jbfl,2023-05-10T18:52:11.915Z,"37 km NNW of Toyah, Texas",earthquake,0.4857030361,0.5131692208,0.2,19,reviewed,tx,tx
2023-05-09T17:39:53.832Z,40.8059,-117.1681,3.4,2.4,ml,8,110.69,0.631,0.1982,nn,nn00859250,2023-07-22T19:16:05.040Z,"Nevada",earthquake,,5.2,0.19,6,reviewed,nn,nn
2023-05-09T17:18:35.583Z,31.61145331,-104.0029718,9.267944336,1.9,ml,28,38,0.0151336503,0.2,tx,tx2023jber,2023-05-10T21:59:00.195Z,"38 km NNW of Toyah, Texas",earthquake,0.6530051737,0.6888190689,0.2,14,reviewed,tx,tx
2023-05-09T17:13:14.650Z,34.54116667,-97.69483333,6.59,1.63,ml,51,49,0.1286747496,0.52,ok,ok2023jbem,2023-05-12T12:58:43.419Z,"9 km NNW of Velma, Oklahoma",earthquake,,1.2,0.26,17,reviewed,ok,ok
2023-05-09T17:10:47.587Z,31.61297666,-103.9942372,8.45814209,2.3,ml,19,38,0.02119730821,0.1,tx,tx2023jbek,2023-05-10T14:14:07.881Z,"38 km NNW of Toyah, Texas",earthquake,0.43908568230000006,0.5050247994,0.1,24,reviewed,tx,tx
2023-05-09T17:07:30.545Z,31.61101753,-103.9959764,8.136791992,2.7,ml,16,39,0.02055902824,0.1,tx,tx2023jbeh,2023-07-22T19:16:31.040Z,"38 km NNW of Toyah, Texas",earthquake,0.6497933014,0.8537914537,0.2,30,reviewed,tx,tx
2023-05-09T16:56:54.108Z,31.61250891,-103.9966558,8.92088623,2.6,ml,34,46,0.01942714495,0.2,tx,tx2023jbdz,2023-07-22T19:16:06.040Z,"38 km NNW of Toyah, Texas",earthquake,0.5133921895999999,0.494184149,0.2,17,reviewed,tx,tx
2023-05-09T16:17:11.199Z,34.538,-97.71166667,10.8,2.1,ml,29,90,0.1178768685,0.34,ok,ok2023jbcq,2023-05-11T22:06:34.445Z,"9 km NNW of Velma, Oklahoma",earthquake,,2.3,0.21,4,reviewed,ok,ok
2023-05-09T15:56:04.800Z,36.5351667,-121.087,9.22,1.7,md,35,119,0.04639,0.08,nc,nc73885716,2023-05-10T13:19:14.846Z,"5km E of Pinnacles, CA",earthquake,0.21,0.29,0.244,29,reviewed,nc,nc
2023-05-09T15:39:47.100Z,38.3001667,-122.628,6.33,1.52,md,21,51,0.0625,0.1,nc,nc73885711,2023-05-10T02:56:09.948Z,"3km E of Penngrove, CA",earthquake,0.21,0.56,0.34,26,reviewed,nc,nc
2023-05-09T14:55:16.300Z,36.5485,-121.0568333,10.67,1.76,md,26,115,0.033,0.1,nc,nc73885686,2023-05-10T02:11:16.685Z,"8km ENE of Pinnacles, CA",earthquake,0.46,0.46,0.218,29,reviewed,nc,nc
2023-05-09T14:25:27.540Z,36.7061667,-121.3813333,0.92,1.57,md,28,69,0.02801,0.14,nc,nc73885676,2023-05-10T00:02:10.939Z,"11km SSW of Tres Pinos, CA",earthquake,0.25,0.58,0.206,31,reviewed,nc,nc
2023-05-09T14:18:09.013Z,31.60873064,-104.5390227,8.522412109,1.9,ml,14,87,0.06827111902,0.2,tx,tx2023jayt,2023-05-12T11:58:39.988Z,"64 km SSW of Whites City, New Mexico",earthquake,2.350291961,2.444793049,0.1,19,reviewed,tx,tx
2023-05-09T13:49:37.710Z,32.378,-115.235,14.08,1.84,ml,16,76,0.07224,0.29,ci,ci40221599,2023-05-11T18:39:43.868Z,"5km WNW of Delta, B.C., MX",earthquake,0.47,1.22,0.304,14,reviewed,ci,ci
2023-05-09T13:11:57.149Z,34.53916667,-97.7115,7,1.99,ml,32,90,0.1169770451,0.35,ok,ok2023jawn,2023-05-11T21:32:47.460Z,"9 km NNW of Velma, Oklahoma",earthquake,,1,0.15,5,reviewed,ok,ok
2023-05-09T12:44:20.890Z,36.7251666666667,-89.5051666666667,6.63,1.77,md,30,66,0.02818,0.06,nm,nm60524521,2023-05-09T13:05:31.730Z,"8 km ESE of Matthews, Missouri",earthquake,0.19,0.47,0.118407031847004,24,reviewed,nm,nm
2023-05-09T12:19:52.929Z,34.533,-97.73533333,19.92,1.52,ml,26,57,0.1052793406,0.35,ok,ok2023jauu,2023-05-11T21:16:58.360Z,"9 km NW of Velma, Oklahoma",earthquake,,1.4,0.25,4,reviewed,ok,ok
2023-05-09T12:04:35.969Z,34.54533333,-97.7005,6,1.72,ml,20,88,0.1223759857,0.32,ok,ok2023jauh,2023-05-11T19:47:13.188Z,"9 km NNW of Velma, Oklahoma",earthquake,,1.1,0.32,4,reviewed,ok,ok
2023-05-09T11:32:59.020Z,34.5515,-97.71033333,11.73,1.63,ml,28,67,0.112477928,0.4,ok,ok2023jatg,2023-05-11T19:36:31.610Z,"10 km NNW of Velma, Oklahoma",earthquake,,2.3,0.12,3,reviewed,ok,ok
2023-05-09T10:57:06.820Z,34.5415,-97.70866667,7,1.69,ml,26,89,0.1178768685,0.42,ok,ok2023jasb,2023-05-11T19:04:12.396Z,"9 km NNW of Velma, Oklahoma",earthquake,,1.3,0.17,4,reviewed,ok,ok
2023-05-09T10:45:17.161Z,37.1974,-104.7447,5.922,1.7,ml,5,149,0.081,0.23,us,us6000kakp,2023-07-22T19:16:12.040Z,"8 km N of Segundo, Colorado",earthquake,1.31,2.958,0.109,11,reviewed,us,us
2023-05-09T10:18:31.620Z,34.53933333,-97.71516667,11.05,1.63,ml,34,61,0.1151773983,0.31,ok,ok2023jaqu,2023-05-11T18:47:10.478Z,"9 km NNW of Velma, Oklahoma",earthquake,,1.8,0.29,4,reviewed,ok,ok
2023-05-09T10:05:07.340Z,36.2501666666667,-89.454,7.06,1.5,md,11,79,0.03368,0.09,nm,nm60524496,2023-05-09T12:29:50.480Z,"3 km ESE of Ridgely, Tennessee",earthquake,0.34,0.75,0.0588363214354437,9,reviewed,nm,nm
2023-05-09T09:43:05.444Z,37.1961,-104.7434,6.545,2.1,mb_lg,9,79,0.08,0.27,us,us6000kake,2023-07-22T19:16:10.040Z,"7 km N of Segundo, Colorado",earthquake,1.48,1.032,0.208,12,reviewed,us,us
2023-05-09T09:31:16.900Z,35.7178333,-117.5696667,4.21,1.5,ml,30,56,0.1017,0.16,ci,ci40221487,2023-05-09T19:49:35.988Z,"14km NE of Ridgecrest, CA",earthquake,0.19,0.54,0.198,13,reviewed,ci,ci
2023-05-09T08:11:09.769Z,34.684,-96.13716667,1.64,1.6,ml,69,79,0.5956831067,0.33,ok,ok2023jamp,2023-05-11T14:36:22.380Z,"10 km WNW of Wardville, Oklahoma",earthquake,,1.3,0.22,22,reviewed,ok,ok
2023-05-09T05:56:11.857Z,31.61274234,-103.995581,9.075134277,2.1,ml,33,37,0.02019661667,0.1,tx,tx2023jaid,2023-05-10T20:12:40.068Z,"38 km NNW of Toyah, Texas",earthquake,0.4788638665,0.4435814371,0.2,18,reviewed,tx,tx
2023-05-09T04:30:00.465Z,41.8867,-120.1262,0,1.9,ml,4,213.75,0.133,0.1612,nn,nn00859228,2023-05-09T17:22:19.100Z,"Northern California",earthquake,,0,0.58,4,reviewed,nn,nn
2023-05-09T03:33:11.349Z,31.64493336,-104.3900627,6.440063477,2.4,ml,36,63,0.03752260939,0.3,tx,tx2023jadl,2023-05-10T09:42:44.699Z,"western Texas",earthquake,0.8350919575,0.729102946,0.1,22,reviewed,tx,tx
2023-05-09T03:01:11.250Z,33.5118333,-116.5176667,12.91,1.52,ml,53,62,0.04689,0.19,ci,ci40221351,2023-05-09T16:30:27.272Z,"15km ESE of Anza, CA",earthquake,0.21,0.34,0.247,37,reviewed,ci,ci
2023-05-09T02:22:07.210Z,34.1041667,-116.6846667,8.43,2.1,ml,83,23,0.07223,0.14,ci,ci40221319,2023-05-09T15:10:45.600Z,"12km WNW of Morongo Valley, CA",earthquake,0.1,0.33,0.124,83,reviewed,ci,ci
2023-05-09T02:09:14.700Z,38.7623333,-122.7076667,2.42,1.73,md,56,26,0.008777,0.09,nc,nc73885516,2023-05-10T23:07:12.641Z,"2km SW of Anderson Springs, CA",earthquake,0.17,0.19,0.193,52,reviewed,nc,nc
2023-05-09T01:50:35.005Z,31.76591292,-103.8210382,8.342456055,2.2,ml,22,55,0.01581599703,0.1,tx,tx2023jaab,2023-05-10T19:03:57.783Z,"22 km WNW of Mentone, Texas",earthquake,0.7046719638999999,0.8436136177,0.1,31,reviewed,tx,tx
2023-05-09T01:21:02.760Z,44.3211666666667,-114.8565,3.8,2.35,ml,19,69,0.59,0.2,mb,mb90012978,2023-05-09T16:19:49.730Z,"13 km NNE of Stanley, Idaho",earthquake,0.46,1.02,0.181367798915328,24,reviewed,mb,mb
2023-05-09T00:48:08.900Z,44.5925,-114.5725,6.7,1.57,ml,12,55,0.4358,0.1,mb,mb90012973,2023-05-09T16:08:38.150Z,"28 km WNW of Challis, Idaho",earthquake,0.37,0.99,0.148647649743994,14,reviewed,mb,mb
2023-05-09T00:16:02.306Z,37.205,-104.7464,6.8,1.6,ml,8,89,0.088,0.36,us,us6000kai0,2023-07-22T19:16:12.040Z,"8 km N of Segundo, Colorado",earthquake,1.42,2.349,0.128,8,reviewed,us,us
2023-05-08T23:39:02.000Z,31.62648443,-104.1258515,6.478625488,2.1,ml,38,53,0.0483660963,0.2,tx,tx2023izvs,2023-05-11T12:25:25.767Z,"46 km NW of Toyah, Texas",earthquake,0.4851792549,0.7419073794999999,0.1,16,reviewed,tx,tx
2023-05-08T23:20:48.360Z,33.0303333,-116.0016667,8.79,1.98,ml,60,36,0.1442,0.18,ci,ci40221247,2023-05-11T01:23:05.843Z,"18km SE of Ocotillo Wells, CA",earthquake,0.17,0.79,0.2,26,reviewed,ci,ci
2023-05-08T23:18:54.540Z,35.0485,-117.6646667,-0.83,2.01,ml,14,114,0.1168,0.12,ci,ci40221255,2023-05-12T00:42:13.758Z,"6km NNW of Boron, CA",quarry blast,0.47,31.61,0.211,33,reviewed,ci,ci
2023-05-08T22:53:36.937Z,31.63172158,-104.5067096,8.239624022999998,2,ml,29,73,0.0372872652,0.2,tx,tx2023izuf,2023-05-10T19:30:10.830Z,"western Texas",earthquake,1.037828045,0.6101530489,0.1,19,reviewed,tx,tx
2023-05-08T21:58:07.553Z,31.67765392,-104.4116189,7.288427734,3.2,ml,54,56,0.01245888432,0.3,tx,tx2023izsj,2023-07-22T19:16:26.040Z,"55 km S of Whites City, New Mexico",earthquake,0.6938931307,0.6990323211,0.1,26,reviewed,tx,tx
2023-05-08T21:56:52.200Z,34.2963333,-118.6708333,10.82,1.54,ml,20,115,0.06573,0.14,ci,ci40221215,2023-05-09T00:28:45.946Z,"7km ENE of Simi Valley, CA",earthquake,0.33,0.76,0.117,20,reviewed,ci,ci
2023-05-08T21:16:25.616Z,31.36597571,-103.740247,4.820458984,2,ml,14,57,0.0834218295,0.2,tx,tx2023izqz,2023-05-10T21:07:23.144Z,"7 km NE of Toyah, Texas",earthquake,0.8897358997,2.494440247,0.2,7,reviewed,tx,tx
2023-05-08T21:07:47.490Z,49.341,-120.50433333333334,-0.51,2.14,ml,5,211,0.5753,0.1,uw,uw61922756,2023-05-08T22:34:33.100Z,"13 km S of Princeton, Canada",explosion,0.63,31.61,0.05105842653606718,5,reviewed,uw,uw
2023-05-08T19:15:10.901Z,31.65517393,-104.2927367,8.650952148,2.5,ml,37,67,0.02887921517,0.3,tx,tx2023izmw,2023-05-10T18:44:15.455Z,"58 km S of Whites City, New Mexico",earthquake,1.030228989,0.8889429813,0.2,19,reviewed,tx,tx
2023-05-08T19:15:10.492Z,31.6082,-104.2807,5,2.5,mb_lg,45,59,0.065,0.57,us,us6000kax3,2023-07-22T19:16:38.040Z,"56 km NW of Toyah, Texas",earthquake,0.89,1.497,0.136,27,reviewed,us,us
2023-05-08T18:12:45.820Z,36.8898333,-121.6233333,-0.12,1.64,md,25,74,0.02572,0.16,nc,nc73885441,2023-05-09T20:02:35.609Z,"2km E of Aromas, CA",quarry blast,0.25,31.61,0.235,26,reviewed,nc,nc
2023-05-08T18:04:48.046Z,43.7778,-105.3788,0,3.3,ml,25,67,1.029,0.63,us,us6000kafw,2023-07-22T19:16:25.040Z,"9 km ENE of Wright, Wyoming",mining explosion,5.19,1.682,0.052,48,reviewed,us,us
2023-05-08T18:04:04.801Z,43.6736,-105.2481,0,3.2,ml,20,75,0.984,0.72,us,us6000kafp,2023-07-22T19:16:25.040Z,"21 km ESE of Wright, Wyoming",mining explosion,4.73,1.193,0.051,50,reviewed,us,us
2023-05-08T17:07:12.150Z,39.0883333,-109.3226667,6,1.66,ml,9,109,0.8474,0.23,uu,uu60539436,2023-05-08T17:46:13.690Z,"Utah",earthquake,1.14,31.61,0.054,4,reviewed,uu,uu
2023-05-08T16:21:11.180Z,33.4195,-118.886,13.23,2,ml,6,205,0.1348,0.11,ci,ci40220991,2023-05-11T18:48:25.416Z,"17km ESE of Santa Barbara Is., CA",earthquake,0.62,1.34,0.169,14,reviewed,ci,ci
2023-05-08T15:59:56.166Z,31.61014195,-104.5038009,9.010864258,2.1,ml,29,72,0.0586152107,0.2,tx,tx2023izgo,2023-05-10T21:21:40.468Z,"63 km S of Whites City, New Mexico",earthquake,1.174810686,0.8884857085,0.1,12,reviewed,tx,tx
2023-05-08T15:50:45.460Z,34.0413333,-118.6498333,7.17,1.67,ml,23,150,0.01821,0.18,ci,ci40220983,2023-05-09T06:56:54.473Z,"1km WNW of Las Flores, CA",earthquake,0.42,0.39,0.15,22,reviewed,ci,ci
2023-05-08T15:10:22.609Z,35.10683333,-95.54166667,7.14,2.05,ml,68,54,0.112477928,0.25,ok,ok2023izex,2024-01-18T19:55:22.177Z,"11 km E of Crowder, Oklahoma",earthquake,,0.6,0.27,15,reviewed,ok,ok
2023-05-08T15:05:24.100Z,34.0453333,-118.6536667,7.22,3.32,ml,113,48,0.0153,0.27,ci,ci40220951,2023-08-21T02:14:34.560Z,"2km WNW of Las Flores, CA",earthquake,0.21,0.41,0.183,180,reviewed,ci,ci
2023-05-08T14:22:35.520Z,36.8395,-121.5633333,5.53,1.53,md,30,88,0.02931,0.14,nc,nc73885396,2023-05-10T04:34:11.592Z,"2km WSW of San Juan Bautista, CA",earthquake,0.3,0.39,0.279,30,reviewed,nc,nc
2023-05-08T13:56:30.200Z,33.582,-116.8053333,7.56,1.57,ml,61,28,0.03634,0.19,ci,ci40220871,2023-05-08T15:19:00.170Z,"13km WNW of Anza, CA",earthquake,0.18,0.49,0.171,26,reviewed,ci,ci
2023-05-08T13:43:37.295Z,45.8988,-65.6873,5,1.5,ml,6,132,0.617,0.3,us,us6000kasi,2023-07-22T19:16:13.040Z,"24 km NW of Sussex, Canada",earthquake,1.89,2.013,0.148,6,reviewed,us,us
2023-05-08T13:38:32.270Z,44.2756666666667,-114.82,3.78,1.87,ml,10,68,0.571,0.2,mb,mb90013308,2023-05-10T16:43:02.260Z,"11 km NE of Stanley, Idaho",earthquake,0.57,3.62,0.347513554607907,11,reviewed,mb,mb
2023-05-08T12:55:08.260Z,47.7045,-120.334,2.97,1.68,ml,14,86,0.08295,0.07,uw,uw61922571,2023-07-22T19:16:12.040Z,"9 km WNW of Entiat, Washington",earthquake,0.16,0.96,0.15843680465299625,17,reviewed,uw,uw
2023-05-08T12:50:19.290Z,35.0625,-119.1313333,16.48,2.04,ml,47,71,0.03919,0.25,ci,ci40220815,2023-05-08T22:58:37.580Z,"23km NW of Grapevine, CA",earthquake,0.24,1.04,0.203,27,reviewed,ci,ci
2023-05-08T11:03:35.910Z,36.2161667,-120.7888333,6.84,2.17,md,61,79,0.01005,0.16,nc,nc73885341,2023-05-10T17:25:13.473Z,"23km ENE of San Lucas, CA",earthquake,0.27,0.62,0.194,46,reviewed,nc,nc
2023-05-08T10:05:40.530Z,35.5058333,-118.397,6.36,1.58,ml,25,38,0.1687,0.14,ci,ci40220759,2023-05-08T13:13:29.200Z,"12km SE of Bodfish, CA",earthquake,0.22,0.99,0.196,25,reviewed,ci,ci
2023-05-08T09:58:54.120Z,32.7085,-115.5488333,6.48,2.08,ml,34,48,0.05816,0.22,ci,ci40220751,2023-05-08T21:33:56.907Z,"3km SW of Heber, CA",earthquake,0.24,0.76,0.223,27,reviewed,ci,ci
2023-05-08T07:38:50.200Z,33.2655,-116.4316667,4.93,1.65,ml,75,37,0.01245,0.17,ci,ci40220735,2023-05-08T21:07:18.240Z,"5km WNW of Borrego Springs, CA",earthquake,0.14,0.36,0.182,42,reviewed,ci,ci
2023-05-08T06:29:55.880Z,33.2801666666667,-83.0073333333333,10.95,2.47,md,10,103,0.406,0.27,se,se60500698,2023-07-22T19:16:09.040Z,"2 km W of Sparta, Georgia",earthquake,0.57,0.91,0.0661072566773759,10,reviewed,se,se
2023-05-08T05:25:01.610Z,37.312,-121.6791667,7.4,1.97,md,76,40,0.04155,0.07,nc,nc73885291,2023-05-11T09:27:10.195Z,"14km ENE of Seven Trees, CA",earthquake,0.11,0.29,0.218,67,reviewed,nc,nc
2023-05-08T05:17:40.240Z,40.1328333,-123.0718333,40.25,2.81,md,71,22,0.2106,0.14,nc,nc73885286,2023-07-22T19:16:10.040Z,"41km NNE of Covelo, CA",earthquake,0.21,0.55,0.224,67,reviewed,nc,nc
2023-05-08T05:11:14.070Z,36.097,-117.8571667,1.48,1.9,ml,25,68,0.02062,0.16,ci,ci40220687,2023-05-08T19:31:10.523Z,"10km NE of Coso Junction, CA",earthquake,0.21,0.3,0.15,17,reviewed,ci,ci
2023-05-08T04:55:49.785Z,31.68050293,-104.5290091,5.643115234,1.9,ml,19,80,0.02686388089,0.2,tx,tx2023iykr,2023-05-11T18:25:00.307Z,"56 km SSW of Whites City, New Mexico",earthquake,2.202610888,1.136228576,0.1,23,reviewed,tx,tx
2023-05-08T04:34:25.068Z,48.4676,-123.7017,11.996,1.9,ml,37,76,0.112,0.38,us,us6000kabe,2023-07-22T19:16:11.040Z,"10 km N of Sooke, Canada",earthquake,1.08,0.948,0.055,44,reviewed,us,us
2023-05-08T04:22:12.740Z,35.108,-95.54116667,7.34,1.73,ml,61,64,0.1106782811,0.26,ok,ok2023iyjo,2023-05-09T13:03:52.174Z,"11 km E of Crowder, Oklahoma",earthquake,,0.7,0.25,13,reviewed,ok,ok
2023-05-08T03:54:50.959Z,31.65322624,-104.4557979,6.080151367,2,ml,19,84,0.02048381434,0.2,tx,tx2023iyir,2023-05-11T18:59:49.276Z,"58 km S of Whites City, New Mexico",earthquake,1.622366004,0.8438411962,0.1,14,reviewed,tx,tx
2023-05-08T03:53:41.415Z,31.64947838,-104.4659875,6.182983398,2.6,ml,27,66,0.0297275189,0.1,tx,tx2023iyip,2023-07-22T19:16:21.040Z,"58 km S of Whites City, New Mexico",earthquake,1.254066313,0.7190110194,0.1,19,reviewed,tx,tx
2023-05-08T03:40:30.780Z,37.2995,-119.9976667,26.23,2.28,md,9,93,0.1478,0.12,nc,nc73885251,2023-05-10T04:28:13.554Z,"21km SSW of Bootjack, CA",earthquake,0.49,0.87,0.179,14,reviewed,nc,nc
2023-05-08T02:27:34.390Z,34.51616667,-97.215,3.14,2.18,ml,92,65,0.1277749262,0.28,ok,ok2023iyft,2023-07-22T19:16:08.040Z,"8 km W of Davis, Oklahoma",earthquake,,0.7,0.24,31,reviewed,ok,ok
2023-05-08T01:19:21.822Z,40.1856,-119.7998,6.3,1.6,ml,5,233.16,0.054,0.1818,nn,nn00859184,2023-05-08T21:43:49.441Z,"28 km E of Herlong, California",earthquake,,2,0.46,5,reviewed,nn,nn
2023-05-08T00:43:35.193Z,31.57153341,-104.1579167,8.933740234,2.4,ml,42,63,0.02821826794,0.2,tx,tx2023iycj,2023-05-10T18:44:31.888Z,"44 km NW of Toyah, Texas",earthquake,0.6913298028,0.709596756,0.1,18,reviewed,tx,tx
2023-05-08T00:38:11.280Z,37.2901667,-121.6616667,5.99,1.63,md,51,41,0.03244,0.07,nc,nc73885176,2023-05-08T08:39:14.944Z,"16km E of Seven Trees, CA",earthquake,0.11,0.22,0.217,49,reviewed,nc,nc
2023-05-07T23:33:42.142Z,29.2177,-102.9063,5,2.5,ml,35,171,0.666,0.71,us,us6000kaa8,2023-07-22T19:16:20.040Z,"61 km E of Study Butte, Texas",earthquake,2.21,1.936,0.077,36,reviewed,us,us
2023-05-07T23:22:28.710Z,35.044,-117.6643333,-0.79,1.69,ml,20,46,0.1125,0.13,ci,ci40220623,2023-05-08T23:44:11.260Z,"5km NNW of Boron, CA",quarry blast,0.32,31.61,0.166,25,reviewed,ci,ci
2023-05-07T23:21:42.336Z,31.56897945,-104.1635464,7.93112793,2.4,ml,17,68,0.03351911537,0.1,tx,tx2023ixzj,2023-05-08T19:36:42.035Z,"45 km NW of Toyah, Texas",earthquake,1.005709024,1.113810566,0.1,7,reviewed,tx,tx
2023-05-07T23:03:03.793Z,31.56760573,-104.1624621,8.75378418,2,ml,32,63,0.03304669399,0.3,tx,tx2023ixza,2023-05-10T21:41:34.311Z,"44 km NW of Toyah, Texas",earthquake,1.068776032,1.042866347,0.2,14,reviewed,tx,tx
2023-05-07T23:00:54.590Z,35.9931667,-117.3516667,4.51,1.52,ml,22,95,0.1161,0.15,ci,ci40220615,2023-05-08T23:39:54.800Z,"26km N of Searles Valley, CA",earthquake,0.3,1.07,0.099,11,reviewed,ci,ci
2023-05-07T22:59:01.760Z,38.5185,-122.603,7.97,2.17,md,89,37,0.07634,0.14,nc,nc73885146,2023-05-08T09:25:15.243Z,"7km SSW of Calistoga, CA",earthquake,0.16,0.42,0.176,89,reviewed,nc,nc
2023-05-07T22:11:41.150Z,32.5973333,-115.7388333,6.47,1.91,ml,28,63,0.0529,0.17,ci,ci40220599,2023-05-08T23:19:07.757Z,"15km W of Progreso, B.C., MX",earthquake,0.22,0.47,0.243,26,reviewed,ci,ci
2023-05-07T21:37:42.370Z,39.1515,-123.5905,5,1.62,md,18,90,0.06018,0.09,nc,nc73885116,2023-05-10T03:51:11.322Z,"16km ESE of Navarro Head, CA",earthquake,0.23,0.54,0.239,17,reviewed,nc,nc
2023-05-07T21:16:21.025Z,38.5787,-115.5161,1.3,1.5,ml,3,217.1,0.975,0.0612,nn,nn00859257,2023-05-09T23:02:16.989Z,"53 km SW of Lund, Nevada",earthquake,,19.7,0.07,2,reviewed,nn,nn
2023-05-07T20:36:57.560Z,38.8315,-122.8153333,2.1,1.66,md,51,28,0.009076,0.06,nc,nc73885071,2023-05-10T05:55:11.122Z,"8km NW of The Geysers, CA",earthquake,0.15,0.2,0.134,40,reviewed,nc,nc
2023-05-07T20:19:32.830Z,35.4861667,-120.8048333,5.78,1.89,md,52,42,0.07383,0.06,nc,nc73885061,2023-05-08T09:53:18.455Z,"9km ENE of Cayucos, CA",earthquake,0.14,0.37,0.164,35,reviewed,nc,nc
2023-05-07T20:07:34.510Z,39.4868333,-123.3076667,7.81,1.64,md,18,78,0.02912,0.05,nc,nc73885056,2023-05-10T03:23:11.136Z,"8km NE of Brooktrails, CA",earthquake,0.24,0.33,0.179,21,reviewed,nc,nc
2023-05-07T20:02:27.635Z,32.74108887,-100.6604897,9.146077474,1.9,ml,20,80,0.08899618657,0.1,tx,tx2023ixtb,2023-05-08T18:40:08.934Z,"14 km NE of Hermleigh, Texas",earthquake,0.7683551086,1.1612103060000003,0.1,6,reviewed,tx,tx
2023-05-07T19:57:17.910Z,38.7883333,-122.7678333,0.96,1.51,md,43,74,0.01382,0.07,nc,nc73885051,2023-05-10T05:29:11.956Z,"2km NW of The Geysers, CA",earthquake,0.13,0.28,0.24,34,reviewed,nc,nc
2023-05-07T19:53:15.840Z,32.706,-115.5318333,4.8,2.3,ml,29,118,0.0702,0.3,ci,ci40220559,2023-05-08T23:13:25.187Z,"3km S of Heber, CA",earthquake,0.55,1.05,0.14,29,reviewed,ci,ci
2023-05-07T18:35:10.455Z,37.1963,-104.7471,6.289,1.6,ml,7,112,0.079,0.19,us,us7000k74a,2023-07-22T19:16:12.040Z,"7 km N of Segundo, Colorado",earthquake,2.02,2.341,0.128,8,reviewed,us,us
